first_name,last_name,id,market_value,market_value_trend,team_id,date
Ozan,Kabak,2373,2976780.0,1,14,2022-07-25 15:08:53.359394
David,Raum,2522,32642027.0,1,14,2022-07-25 15:08:53.359394
Philipp,Pentke,2532,500000.0,0,14,2022-07-25 15:08:53.359394
Finn,Becker,2596,3963983.0,1,14,2022-07-25 15:08:53.359394
Angelo,Stiller,2694,4079411.0,2,14,2022-07-25 15:08:53.359394
Robert,Skov,2717,3088228.0,2,14,2022-07-25 15:08:53.359394
Diadie,Samassékou,2737,6066471.0,2,14,2022-07-25 15:08:53.359394
Melayro,Bogarde,2763,3130888.0,1,14,2022-07-25 15:08:53.359394
Munas,Dabbur,2768,3917735.0,2,14,2022-07-25 15:08:53.359394
Luca,Philipp,2852,500000.0,0,14,2022-07-25 15:08:53.359394
Marco,John,2927,500000.0,0,14,2022-07-25 15:08:53.359394
Georginio,Rutter,2949,11680848.0,1,14,2022-07-25 15:08:53.359394
Justin Isiah,Che,3186,500000.0,0,14,2022-07-25 15:08:53.359394
Christoph,Kramer,8,2786284.0,2,15,2022-07-25 15:08:53.359394
Jonas,Hofmann,78,33311325.0,1,15,2022-07-25 15:08:53.359394
Tony,Jantschke,387,500000.0,2,15,2022-07-25 15:08:53.359394
Lars,Stindl,393,16286933.0,1,15,2022-07-25 15:08:53.359394
Patrick,Herrmann,547,2454731.0,2,15,2022-07-25 15:08:53.359394
Marvin,Friedrich,1223,11976348.0,2,15,2022-07-25 15:08:53.359394
Tobias,Sippel,1387,1016871.0,2,15,2022-07-25 15:08:53.359394
Yann,Sommer,1568,17056957.0,1,15,2022-07-25 15:08:53.359394
Nico,Elvedi,1686,12284541.0,2,15,2022-07-25 15:08:53.359394
Mamadou,Doucouré,1876,500000.0,0,15,2022-07-25 15:08:53.359394
Louis,Beyer,2193,4033470.0,2,15,2022-07-25 15:08:53.359394
Florian,Neuhaus,2261,23336317.0,1,15,2022-07-25 15:08:53.359394
Alassane,Plea,2288,26297254.0,1,15,2022-07-25 15:08:53.359394
Torben,Müsel,2324,3071725.0,1,15,2022-07-25 15:08:53.359394
Stefan,Lainer,2644,9230169.0,2,15,2022-07-25 15:08:53.359394
Hannes,Wolf,2655,4307408.0,1,15,2022-07-25 15:08:53.359394
Marcus,Thuram,2704,12614242.0,1,15,2022-07-25 15:08:53.359394
Ramy,Bensebaini,2736,18677736.0,2,15,2022-07-25 15:08:53.359394
Conor,Noß,2756,500000.0,0,15,2022-07-25 15:08:53.359394
Luca,Netz,2799,4235686.0,2,15,2022-07-25 15:08:53.359394
Rocco,Reitz,2897,500000.0,0,15,2022-07-25 15:08:53.359394
Joseph,Scally,2941,6344299.0,1,15,2022-07-25 15:08:53.359394
Emmanuel Kouadio,Koné,3011,16651335.0,1,15,2022-07-25 15:08:53.359394
Yvandro,Borges Sanches,3090,4466098.0,1,15,2022-07-25 15:08:53.359394
Ko,Itakura,3129,11933723.0,1,15,2022-07-25 15:08:53.359394
Oscar,Fraulo,3503,500000.0,0,15,2022-07-25 15:08:53.359394
Christian,Mathenia,166,13363793.0,2,16,2022-07-25 15:08:53.359394
Johannes,Geis,606,11249141.0,2,16,2022-07-25 15:08:53.359394
Jan,Gyamerah,859,9459172.0,2,16,2022-07-25 15:08:53.359394
Florian,Hübner,1501,4404441.0,1,16,2022-07-25 15:08:53.359394
Enrico,Valentini,1517,8948338.0,2,16,2022-07-25 15:08:53.359394
Christopher,Schindler,1528,10681869.0,2,16,2022-07-25 15:08:53.359394
Mats,Daehli,1647,13470470.0,2,16,2022-07-25 15:08:53.359394
Tim,Handwerker,2088,13253099.0,1,16,2022-07-25 15:08:53.359394
Manuel,Wintzheimer,2098,4669854.0,2,16,2022-07-25 15:08:53.359394
Pascal,Köpke,2234,1535142.0,2,16,2022-07-25 15:08:53.359394
Taylan,Duman,2259,5841601.0,2,16,2022-07-25 15:08:53.359394
Christoph,Daferner,2389,10546810.0,2,16,2022-07-25 15:08:53.359394
Felix,Lohkemper,2425,2013670.0,2,16,2022-07-25 15:08:53.359394
Lino,Tempelmann,2732,10152850.0,2,16,2022-07-25 15:08:53.359394
Jens,Castrop,2862,1596470.0,1,16,2022-07-25 15:08:53.359394
Sadik,Fofana,3121,2072228.0,1,16,2022-07-25 15:08:53.359394
Carl,Klaus,3364,500000.0,2,16,2022-07-25 15:08:53.359394
Erik,Shuranov,3368,4270233.0,2,16,2022-07-25 15:08:53.359394
Fabian,Nürnberger,3369,9236181.0,1,16,2022-07-25 15:08:53.359394
Lukas,Schleimer,3370,3097867.0,2,16,2022-07-25 15:08:53.359394
Erik,Wekesser,3379,8718571.0,2,16,2022-07-25 15:08:53.359394
Kwadwo,Duah,3527,10431919.0,1,16,2022-07-25 15:08:53.359394
Sebastian,Kerk,167,14131165.0,2,17,2022-07-25 15:08:53.359394
Ron-Robert,Zieler,417,11652648.0,2,17,2022-07-25 15:08:53.359394
Julian,Börner,1139,11119230.0,2,17,2022-07-25 15:08:53.359394
Havard,Nielsen,1198,9641331.0,1,17,2022-07-25 15:08:53.359394
Sebastian,Ernst,1587,6108528.0,2,17,2022-07-25 15:08:53.359394
Jannik,Dehm,1679,6604939.0,1,17,2022-07-25 15:08:53.359394
Sebastian,Stolze,1729,2467244.0,2,17,2022-07-25 15:08:53.359394
Cedric,Teuchert,1842,4523210.0,2,17,2022-07-25 15:08:53.359394
Phil,Neumann,1952,11355318.0,2,17,2022-07-25 15:08:53.359394
Max,Besuschkow,1982,12225973.0,2,17,2022-07-25 15:08:53.359394
Leo,Weinkauf,2018,642592.0,2,17,2022-07-25 15:08:53.359394
Hendrik,Weydandt,2338,4686014.0,2,17,2022-07-25 15:08:53.359394
Louis,Schaub,2409,10605674.0,2,17,2022-07-25 15:08:53.359394
Maximilian,Beier,2714,8400692.0,2,17,2022-07-25 15:08:53.359394
Fabian,Kunze,2821,6295596.0,2,17,2022-07-25 15:08:53.359394
Luka,Krajnc,2909,3221436.0,2,17,2022-07-25 15:08:53.359394
António,Fóti,3202,1968643.0,2,17,2022-07-25 15:08:53.359394
Nicolò,Tresoldi,3261,771503.0,2,17,2022-07-25 15:08:53.359394
Tim,Walbrecht,3264,500000.0,0,17,2022-07-25 15:08:53.359394
Gaël  Bella,Ondoua,3265,4240238.0,2,17,2022-07-25 15:08:53.359394
Sei,Muroya,3266,4028070.0,2,17,2022-07-25 15:08:53.359394
Derrick Arthur,Köhn,3453,8341784.0,1,17,2022-07-25 15:08:53.359394
Enzo,Leopold,3516,1419535.0,2,17,2022-07-25 15:08:53.359394
Ekin,Celebi,3517,1934541.0,2,17,2022-07-25 15:08:53.359394
Dominik,Kohr,60,5451533.0,1,18,2022-07-25 15:08:53.359394
Stefan,Bell,550,10595639.0,1,18,2022-07-25 15:08:53.359394
Danny,Da Costa,1540,3461997.0,2,18,2022-07-25 15:08:53.359394
Robin,Zentner,1590,14316527.0,1,18,2022-07-25 15:08:53.359394
Alexander,Hack,1789,13021393.0,1,18,2022-07-25 15:08:53.359394
Karim,Onisiwo,1804,13408404.0,1,18,2022-07-25 15:08:53.359394
Aymane,Barkok,1971,1999931.0,2,18,2022-07-25 15:08:53.359394
Finn,Dahmen,2195,685537.0,2,18,2022-07-25 15:08:53.359394
Jonathan,Burkardt,2255,20921352.0,1,18,2022-07-25 15:08:53.359394
Anderson-Lenda,Lucoqui,2260,810509.0,2,18,2022-07-25 15:08:53.359394
Aarón,Martín,2322,4913517.0,2,18,2022-07-25 15:08:53.359394
Leandro,Barreiro Martins,2335,4929813.0,2,18,2022-07-25 15:08:53.359394
Issah,Abass,2348,500000.0,0,18,2022-07-25 15:08:53.359394
Jae-Sung,Lee,2476,3488061.0,2,18,2022-07-25 15:08:53.359394
Maxim,Leitsch,2515,8049887.0,1,18,2022-07-25 15:08:53.359394
Marcus,Ingvartsen,2642,2090345.0,2,18,2022-07-25 15:08:53.359394
Edimilson,Fernandes,2643,512605.0,2,18,2022-07-25 15:08:53.359394
Niklas,Tauer,2891,880407.0,2,18,2022-07-25 15:08:53.359394
Matondo-Merveille,Papela,2893,500000.0,0,18,2022-07-25 15:08:53.359394
Anton,Stach,2987,14813056.0,1,18,2022-07-25 15:08:53.359394
Lasse Finn,Rieß,3013,500000.0,0,18,2022-07-25 15:08:53.359394
Silvan Dominic,Widmer,3041,12568598.0,1,18,2022-07-25 15:08:53.359394
Delano,Burgzorg,3195,1263555.0,2,18,2022-07-25 15:08:53.359394
Anthony,Caci,3470,6188248.0,1,18,2022-07-25 15:08:53.359394
Angelo,Fulgini,3564,9459344.0,2,18,2022-07-25 15:08:53.359394
Branimir,Hrgota,84,15941137.0,1,19,2022-07-25 15:08:53.359394
Julian,Green,1187,7146457.0,1,19,2022-07-25 15:08:53.359394
Gideon,Jung,1604,2791284.0,2,19,2022-07-25 15:08:53.359394
Jeremy,Dudziak,1657,7017256.0,2,19,2022-07-25 15:08:53.359394
Max,Christiansen,1693,7756538.0,1,19,2022-07-25 15:08:53.359394
Timothy,Tillman,1932,10674723.0,1,19,2022-07-25 15:08:53.359394
Gian-Luca,Itter,2009,5582505.0,2,19,2022-07-25 15:08:53.359394
Jetro,Willems,2121,6978595.0,2,19,2022-07-25 15:08:53.359394
Simon,Asta,2198,7328080.0,1,19,2022-07-25 15:08:53.359394
Tobias,Raschl,2368,7007421.0,2,19,2022-07-25 15:08:53.359394
Sebastian,Griesbeck,2432,8520967.0,2,19,2022-07-25 15:08:53.359394
Nils,Seufert,2509,1589939.0,2,19,2022-07-25 15:08:53.359394
Leon,Schaffran,2544,704995.0,2,19,2022-07-25 15:08:53.359394
Ragnar,Ache,2855,7158791.0,1,19,2022-07-25 15:08:53.359394
Armindo,Sieb,2922,5054230.0,2,19,2022-07-25 15:08:53.359394
Sidney,Raebiger,2976,3814851.0,2,19,2022-07-25 15:08:53.359394
Dickson,Abiama,2982,5798423.0,1,19,2022-07-25 15:08:53.359394
Marco,Meyerhöfer,2985,4369749.0,2,19,2022-07-25 15:08:53.359394
Lasse,Schulz,2986,500000.0,0,19,2022-07-25 15:08:53.359394
Robin Luca,Kehr,2989,500000.0,2,19,2022-07-25 15:08:53.359394
Afimico,Pululu,3174,2344223.0,2,19,2022-07-25 15:08:53.359394
Andreas Christopher,Linde,3179,10139235.0,2,19,2022-07-25 15:08:53.359394
Oliver,Fobassam Nawe,3215,500000.0,2,19,2022-07-25 15:08:53.359394
Oussama,Haddadi,3506,6090859.0,1,19,2022-07-25 15:08:53.359394
Lucien,Littbarski,3507,1033627.0,1,19,2022-07-25 15:08:53.359394
Devin,Angleberger,3551,517626.0,1,19,2022-07-25 15:08:53.359394
Marc-Oliver,Kempf,99,11830761.0,2,20,2022-07-25 15:08:53.359394
Marvin,Plattenhardt,600,6804241.0,1,20,2022-07-25 15:08:53.359394
Peter,Pekarík,693,3450337.0,2,20,2022-07-25 15:08:53.359394
Vladimir,Darida,748,3971766.0,2,20,2022-07-25 15:08:53.359394
Kevin-Prince,Boateng,749,3490140.0,2,20,2022-07-25 15:08:53.359394
Davie,Selke,1183,3907518.0,2,20,2022-07-25 15:08:53.359394
Rune,Jarstein,1196,1323484.0,2,20,2022-07-25 15:08:53.359394
Maximilian,Mittelstädt,1664,4156140.0,2,20,2022-07-25 15:08:53.359394
Suat,Serdar,1790,9134841.0,1,20,2022-07-25 15:08:53.359394
Marco,Richter,2092,3774880.0,2,20,2022-07-25 15:08:53.359394
Dodi,Lukebakio Ngandoli,2308,4312453.0,2,20,2022-07-25 15:08:53.359394
Jonjoe,Kenny,2640,7797604.0,1,20,2022-07-25 15:08:53.359394
Dedryck,Boyata,2676,5740934.0,2,20,2022-07-25 15:08:53.359394
Krzysztof,Piatek,2780,2831825.0,2,20,2022-07-25 15:08:53.359394
Jessic,Ngankam,2791,1653650.0,2,20,2022-07-25 15:08:53.359394
Márton,Dárdai,2796,1354876.0,2,20,2022-07-25 15:08:53.359394
Lucas,Tousart,2814,2716037.0,2,20,2022-07-25 15:08:53.359394
Deyovaisio,Zeefuik,2867,2177292.0,1,20,2022-07-25 15:08:53.359394
Omar,Alderete,2916,500000.0,2,20,2022-07-25 15:08:53.359394
Stevan,Jovetić,3088,4487158.0,2,20,2022-07-25 15:08:53.359394
Linus,Gechter,3097,1401412.0,2,20,2022-07-25 15:08:53.359394
Oliver,Christensen,3133,4613730.0,1,20,2022-07-25 15:08:53.359394
Jurgen,Ekkelenkamp,3135,1855573.0,2,20,2022-07-25 15:08:53.359394
Myziane,Maolida,3145,819051.0,2,20,2022-07-25 15:08:53.359394
Fredrik André,Bjørkan,3173,500000.0,0,20,2022-07-25 15:08:53.359394
Dong-Jun,Lee,3198,500000.0,0,20,2022-07-25 15:08:53.359394
Kélian,Nsona,3199,500000.0,0,20,2022-07-25 15:08:53.359394
Filip,Uremovic,3486,992424.0,2,20,2022-07-25 15:08:53.359394
Ivan,Sunjic,3540,3082726.0,2,20,2022-07-25 15:08:53.359394
Chidera,Ejuke,3565,5610846.0,1,20,2022-07-25 15:08:53.359394
Robin,Krauße,865,3044036.0,2,21,2022-07-25 15:08:53.359394
Michael,Schultz,872,2762278.0,2,21,2022-07-25 15:08:53.359394
Fabio,Kaufmann,1302,5116303.0,1,21,2022-07-25 15:08:53.359394
Jasmin,Fejzic,1360,5890079.0,2,21,2022-07-25 15:08:53.359394
Maurice,Multhaup,1608,2836281.0,2,21,2022-07-25 15:08:53.359394
Anton,Donkor,1911,3209376.0,2,21,2022-07-25 15:08:53.359394
Saulo,Decarli,2025,4777140.0,1,21,2022-07-25 15:08:53.359394
Niko,Kijewski,2027,5311529.0,1,21,2022-07-25 15:08:53.359394
Ron Thorben,Hoffmann,2100,5564220.0,1,21,2022-07-25 15:08:53.359394
Brian,Behrendt,2411,5502939.0,1,21,2022-07-25 15:08:53.359394
Jannis,Nikolaou,2482,4188989.0,2,21,2022-07-25 15:08:53.359394
Benjamin,Girth,2486,500000.0,0,21,2022-07-25 15:08:53.359394
Luc,Ihorst,2672,1792495.0,2,21,2022-07-25 15:08:53.359394
Immanuel,Pherai,2691,5512722.0,1,21,2022-07-25 15:08:53.359394
Mehmet,Ibrahimi,3162,572619.0,1,21,2022-07-25 15:08:53.359394
Philipp,Strompf,3427,2251260.0,1,21,2022-07-25 15:08:53.359394
Enrique Manuel,Peña Zauner,3428,2066066.0,2,21,2022-07-25 15:08:53.359394
Lennart,Schulze Kökelsum,3429,500000.0,0,21,2022-07-25 15:08:53.359394
Luis,Görlich,3431,861074.0,2,21,2022-07-25 15:08:53.359394
Yari,Otto,3433,1366698.0,2,21,2022-07-25 15:08:53.359394
Bryan,Henning,3434,3321735.0,2,21,2022-07-25 15:08:53.359394
Lion,Lauberbach,3435,4659888.0,1,21,2022-07-25 15:08:53.359394
Danilo,Wiebe,3437,1100798.0,2,21,2022-07-25 15:08:53.359394
Jan-Hendrik,Marx,3439,3967675.0,1,21,2022-07-25 15:08:53.359394
Fabian,Klos,1115,11207931.0,1,22,2022-07-25 15:08:53.359394
Marc,Rzatkowski,1523,3878556.0,2,22,2022-07-25 15:08:53.359394
Oliver,Hüsing,1552,11174347.0,2,22,2022-07-25 15:08:53.359394
Stefanos,Kapino,1595,10433421.0,1,22,2022-07-25 15:08:53.359394
Robin,Hack,2074,10048619.0,2,22,2022-07-25 15:08:53.359394
Manuel,Prietl,2416,7102871.0,2,22,2022-07-25 15:08:53.359394
Janni,Serra,2474,10460143.0,2,22,2022-07-25 15:08:53.359394
Masaya,Okugawa,2494,13937944.0,1,22,2022-07-25 15:08:53.359394
Sebastian,Vasiliadis,2502,5812031.0,2,22,2022-07-25 15:08:53.359394
Florian,Krüger,2581,7419595.0,2,22,2022-07-25 15:08:53.359394
Frederik,Jäkel,2675,7878440.0,1,22,2022-07-25 15:08:53.359394
Jomaine,Consbruch,2827,1503038.0,2,22,2022-07-25 15:08:53.359394
Christian,Gebauer,2844,2106401.0,2,22,2022-07-25 15:08:53.359394
Noel,Niemann,2848,753606.0,2,22,2022-07-25 15:08:53.359394
Nathan,De Medina,2849,3929518.0,2,22,2022-07-25 15:08:53.359394
Vladislav,Cherny,2880,551746.0,2,22,2022-07-25 15:08:53.359394
Bryan,Lasme,3022,5964539.0,2,22,2022-07-25 15:08:53.359394
Guilherme,Magro Pires Ramos,3023,6205286.0,2,22,2022-07-25 15:08:53.359394
Arne,Schulz,3074,500000.0,2,22,2022-07-25 15:08:53.359394
Andrés Alberto,Andrade,3142,7323536.0,1,22,2022-07-25 15:08:53.359394
Burak,İnce,3185,2929018.0,2,22,2022-07-25 15:08:53.359394
George Oluwaseun,Bello,3197,3899651.0,2,22,2022-07-25 15:08:53.359394
Silvan,Sidler,3508,4388820.0,2,22,2022-07-25 15:08:53.359394
Benjamin,Kanuric,3553,1838619.0,2,22,2022-07-25 15:08:53.359394
Thomas,Meißner,79,2639622.0,2,23,2022-07-25 15:08:53.359394
John,Verhoek,1454,11421511.0,2,23,2022-07-25 15:08:53.359394
Damian,Rossbach,1601,8690025.0,1,23,2022-07-25 15:08:53.359394
Lukas,Fröde,1666,8378794.0,2,23,2022-07-25 15:08:53.359394
Nils-Jonathan,Körber,1694,1791262.0,2,23,2022-07-25 15:08:53.359394
Lukas,Hinterseer,1724,3389255.0,1,23,2022-07-25 15:08:53.359394
John-Patrick,Strauß,1874,3698508.0,2,23,2022-07-25 15:08:53.359394
Pascal,Breier,2175,2343792.0,2,23,2022-07-25 15:08:53.359394
Simon,Rhein,2353,5860159.0,2,23,2022-07-25 15:08:53.359394
Haris,Duljevic,2407,4248516.0,1,23,2022-07-25 15:08:53.359394
Kai,Pröger,2457,6545394.0,2,23,2022-07-25 15:08:53.359394
Frederic,Ananou,2517,4131028.0,2,23,2022-07-25 15:08:53.359394
Svante,Ingelsson,2906,4580483.0,2,23,2022-07-25 15:08:53.359394
Morris,Schröter,3321,3262078.0,2,23,2022-07-25 15:08:53.359394
Lukas,Scherff,3441,557511.0,1,23,2022-07-25 15:08:53.359394
Nils Gustav Georg,Fröling,3442,1714965.0,2,23,2022-07-25 15:08:53.359394
Theo Gunnar,Martens,3444,675369.0,2,23,2022-07-25 15:08:53.359394
Maurice Jerome,Litka,3445,500000.0,0,23,2022-07-25 15:08:53.359394
Ryan Patrick,Malone,3446,8062116.0,1,23,2022-07-25 15:08:53.359394
Kevin,Schumacher,3447,1001294.0,2,23,2022-07-25 15:08:53.359394
Nico,Neidhart,3449,4791289.0,2,23,2022-07-25 15:08:53.359394
Markus,Kolke,3450,9451602.0,2,23,2022-07-25 15:08:53.359394
Ridge,Munsy,3451,1949196.0,2,23,2022-07-25 15:08:53.359394
Oliver,Daedlow,3462,715388.0,1,23,2022-07-25 15:08:53.359394
Dennis,Dressel,3513,3866408.0,1,23,2022-07-25 15:08:53.359394
Sébastien,Thill,3514,6079528.0,2,23,2022-07-25 15:08:53.359394
Benno,Dietze,3546,750527.0,1,23,2022-07-25 15:08:53.359394
Philipp,Hofmann,46,7092523.0,1,24,2022-07-25 15:08:53.359394
Konstantinos,Stafylidis,616,2902818.0,2,24,2022-07-25 15:08:53.359394
Kevin,Stöger,619,3115250.0,2,24,2022-07-25 15:08:53.359394
Michael,Esser,1158,2065785.0,2,24,2022-07-25 15:08:53.359394
Manuel,Riemann,1405,16133022.0,1,24,2022-07-25 15:08:53.359394
Anthony,Losilla,1514,10139221.0,1,24,2022-07-25 15:08:53.359394
Simon,Zoller,1534,4851115.0,2,24,2022-07-25 15:08:53.359394
Danilo,Soares,1544,7604361.0,2,24,2022-07-25 15:08:53.359394
Gerrit,Holtmann,1881,8967903.0,1,24,2022-07-25 15:08:53.359394
Takuma,Asano,2079,4303692.0,2,24,2022-07-25 15:08:53.359394
Silvère,Ganvoula,2469,2500454.0,2,24,2022-07-25 15:08:53.359394
Philipp,Förster,2526,3283614.0,2,24,2022-07-25 15:08:53.359394
Christopher,Antwi-Adjei,2539,571566.0,2,24,2022-07-25 15:08:53.359394
Patrick,Osterhage,2722,746813.0,2,24,2022-07-25 15:08:53.359394
Cristian,Gamboa,2990,3397275.0,2,24,2022-07-25 15:08:53.359394
Tarsis,Bonga,2993,500000.0,0,24,2022-07-25 15:08:53.359394
Erhan,Mašović,2994,4847661.0,1,24,2022-07-25 15:08:53.359394
Konstantinos-Vassilios,Lampropoulos,2997,1678272.0,2,24,2022-07-25 15:08:53.359394
Paul,Grave,2998,500000.0,0,24,2022-07-25 15:08:53.359394
Jordi,Osei-Tutu,3483,500000.0,0,24,2022-07-25 15:08:53.359394
Saidy,Janko,3484,1133374.0,2,24,2022-07-25 15:08:53.359394
Jacek,Góralski,3485,2643672.0,2,24,2022-07-25 15:08:53.359394
Ivan,Ordets,3558,5613702.0,1,24,2022-07-25 15:08:53.359394
Marco,Thiede,30,8498531.0,2,27,2022-07-25 15:08:53.359394
Florian,Ballas,169,3289923.0,2,27,2022-07-25 15:08:53.359394
Sebastian,Jung,476,3547455.0,2,27,2022-07-25 15:08:53.359394
Marius,Gersbeck,667,8480489.0,2,27,2022-07-25 15:08:53.359394
Daniel,Gordon,1009,8073182.0,2,27,2022-07-25 15:08:53.359394
Kyoung-Rok,Choi,1343,8319797.0,2,27,2022-07-25 15:08:53.359394
Lucas,Cueto,1585,2863346.0,1,27,2022-07-25 15:08:53.359394
Marvin,Wanitzek,1668,17218587.0,2,27,2022-07-25 15:08:53.359394
Philip,Heise,1681,10831122.0,2,27,2022-07-25 15:08:53.359394
Jerome,Gondorf,1716,8306721.0,2,27,2022-07-25 15:08:53.359394
Kilian,Jakob,2149,2081853.0,2,27,2022-07-25 15:08:53.359394
Fabian,Schleusener,2442,5337817.0,2,27,2022-07-25 15:08:53.359394
Marcel,Franke,2637,9500052.0,2,27,2022-07-25 15:08:53.359394
Paul,Nebel,2895,4336171.0,2,27,2022-07-25 15:08:53.359394
Felix Omoruyi,Irorere,3076,500000.0,2,27,2022-07-25 15:08:53.359394
Kai,Eisele,3161,3200157.0,1,27,2022-07-25 15:08:53.359394
Mikkel,Kaufmann Sørensen,3289,4370622.0,2,27,2022-07-25 15:08:53.359394
Christoph,Kobald,3324,5954312.0,2,27,2022-07-25 15:08:53.359394
Max,Weiß,3325,500000.0,0,27,2022-07-25 15:08:53.359394
Lazar,Mirković,3327,1009616.0,1,27,2022-07-25 15:08:53.359394
Tim,Breithaupt,3329,5578810.0,2,27,2022-07-25 15:08:53.359394
Leon,Jensen,3330,500000.0,0,27,2022-07-25 15:08:53.359394
Malik,Batmaz,3331,1250768.0,2,27,2022-07-25 15:08:53.359394
Tim,Rossmann,3335,1542025.0,1,27,2022-07-25 15:08:53.359394
Stefano,Marino,3336,767294.0,1,27,2022-07-25 15:08:53.359394
Daniel Michael,O'Shaughnessy,3337,2653194.0,2,27,2022-07-25 15:08:53.359394
Kelvin,Arase,3524,4022817.0,2,27,2022-07-25 15:08:53.359394
Simone,Rapp,4255,1740340.0,2,27,2022-07-25 15:08:53.359394
Anthony,Modeste,684,30744609.0,1,28,2022-07-25 15:08:53.359394
Benno,Schmitz,1229,9644245.0,2,28,2022-07-25 15:08:53.359394
Timo,Horn,1245,2700655.0,2,28,2022-07-25 15:08:53.359394
Jonas,Hector,1256,19111072.0,2,28,2022-07-25 15:08:53.359394
Marvin,Schwäbe,1580,12001270.0,1,28,2022-07-25 15:08:53.359394
Mark,Uth,1725,18286511.0,2,28,2022-07-25 15:08:53.359394
Florian,Kainz,1903,16517767.0,1,28,2022-07-25 15:08:53.359394
Ondrej,Duda,1919,2917001.0,2,28,2022-07-25 15:08:53.359394
Timo,Hübers,2069,14205840.0,1,28,2022-07-25 15:08:53.359394
Linton,Maina,2201,4433729.0,2,28,2022-07-25 15:08:53.359394
Kingsley,Schindler,2213,1226947.0,2,28,2022-07-25 15:08:53.359394
Luca,Kilian,2349,8864925.0,1,28,2022-07-25 15:08:53.359394
Sebastian,Andersson,2394,2331001.0,2,28,2022-07-25 15:08:53.359394
Sargis,Adamyan,2426,7907217.0,1,28,2022-07-25 15:08:53.359394
Niklas,Hauptmann,2483,500000.0,0,28,2022-07-25 15:08:53.359394
Kingsley,Ehizibue,2648,909717.0,2,28,2022-07-25 15:08:53.359394
Eric,Martel,2702,1118331.0,2,28,2022-07-25 15:08:53.359394
Ellyes,Skhiri,2718,17415387.0,2,28,2022-07-25 15:08:53.359394
Steffen,Tigges,2749,4474415.0,2,28,2022-07-25 15:08:53.359394
Jan,Thielmann,2765,3070706.0,2,28,2022-07-25 15:08:53.359394
Tim,Lemperle,2803,947516.0,2,28,2022-07-25 15:08:53.359394
Bright Akwo,Arrey-Mbi,2847,576447.0,2,28,2022-07-25 15:08:53.359394
Dimitris,Limnios,2903,500000.0,0,28,2022-07-25 15:08:53.359394
Dejan,Ljubičić,3029,6363829.0,2,28,2022-07-25 15:08:53.359394
Jonas,Urbig,3072,500000.0,0,28,2022-07-25 15:08:53.359394
Mathias Flaga,Olesen,3167,2425864.0,1,28,2022-07-25 15:08:53.359394
Julian,Chabot,3190,503845.0,2,28,2022-07-25 15:08:53.359394
Kristian,Pedersen,3472,2934441.0,2,28,2022-07-25 15:08:53.359394
Denis,Huseinbasic,3500,2114715.0,1,28,2022-07-25 15:08:53.359394
Florian,Dietz,4252,500000.0,0,28,2022-07-25 15:08:53.359394
Robert,Leipertz,1189,9179796.0,1,29,2022-07-25 15:08:53.359394
Leopold,Zingerle,1225,1993427.0,2,29,2022-07-25 15:08:53.359394
Uwe,Hünemeier,1350,10172534.0,2,29,2022-07-25 15:08:53.359394
Marco,Schuster,1563,7655351.0,2,29,2022-07-25 15:08:53.359394
Felix,Platte,1663,8952190.0,1,29,2022-07-25 15:08:53.359394
Jannik,Huth,1767,12956463.0,1,29,2022-07-25 15:08:53.359394
Raphael,Obermair,2015,6905988.0,1,29,2022-07-25 15:08:53.359394
Robin,Bormuth,2256,2322707.0,2,29,2022-07-25 15:08:53.359394
Florent,Muslija,2346,11444171.0,1,29,2022-07-25 15:08:53.359394
Jonas,Carls,2385,2065687.0,1,29,2022-07-25 15:08:53.359394
Tobias,Müller,2441,3875148.0,2,29,2022-07-25 15:08:53.359394
Kelvin,Ofori,2726,1093916.0,2,29,2022-07-25 15:08:53.359394
Dennis,Srbeny,2769,7446495.0,1,29,2022-07-25 15:08:53.359394
Julian,Justvan,2793,13288606.0,1,29,2022-07-25 15:08:53.359394
Moritz,Schulze,2853,635813.0,2,29,2022-07-25 15:08:53.359394
Ron,Schallenberg,2876,13663502.0,1,29,2022-07-25 15:08:53.359394
Richmond,Tachie,2882,2590065.0,2,29,2022-07-25 15:08:53.359394
Jannis,Heuer,3031,6333139.0,1,29,2022-07-25 15:08:53.359394
Marcel,Mehlem,3032,3018362.0,2,29,2022-07-25 15:08:53.359394
Jasper,van der Werff,3033,10140225.0,1,29,2022-07-25 15:08:53.359394
John Warwick,Iredale,3040,603147.0,2,29,2022-07-25 15:08:53.359394
Sirlord Calvin,Conteh,3396,7227049.0,1,29,2022-07-25 15:08:53.359394
Adrian,Gryszkiewicz,3489,3783231.0,2,29,2022-07-25 15:08:53.359394
Kai,Klefisch,3490,500000.0,0,29,2022-07-25 15:08:53.359394
Sebastian,Klaas,3491,500000.0,0,29,2022-07-25 15:08:53.359394
Marcel,Hoffmeier,3492,3575429.0,1,29,2022-07-25 15:08:53.359394
Hendrick,Zuck,71,7036062.0,1,30,2022-07-25 15:08:53.359394
René,Klingenburg,140,4368006.0,2,30,2022-07-25 15:08:53.359394
Kevin,Kraus,610,8922910.0,1,30,2022-07-25 15:08:53.359394
Erik,Durm,732,7928376.0,2,30,2022-07-25 15:08:53.359394
Andreas,Luthe,1116,10769678.0,1,30,2022-07-25 15:08:53.359394
Jean,Zimmer,1312,6507348.0,1,30,2022-07-25 15:08:53.359394
